x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2
239,124,111,111,/dataset/YouTubeFaces/frame_images_DB/Barbra_Streisand/2/2.2899.jpg,Barbra_Streisand,220,57,34,34,/dataset/YouTubeFaces/frame_images_DB/Larry_Wilmore/5/5.1823.jpg,Larry_Wilmore,0,F,M,#81654F,#6F503C
311,90,82,82,/dataset/YouTubeFaces/frame_images_DB/Agnes_Bruckner/4/4.279.jpg,Agnes_Bruckner,265,115,67,67,/dataset/YouTubeFaces/frame_images_DB/Wolfgang_Schneiderhan/3/3.449.jpg,Wolfgang_Schneiderhan,0,F,M,#6F503C,#9D7A54
183,88,78,78,/dataset/YouTubeFaces/frame_images_DB/Ion_Tiriac/1/1.672.jpg,Ion_Tiriac,153,99,101,101,/dataset/YouTubeFaces/frame_images_DB/Timothy_Goebel/5/5.6936.jpg,Timothy_Goebel,0,M,M,#81654F,#6F503C
263,169,79,79,/dataset/YouTubeFaces/frame_images_DB/Pierre_Png/1/1.770.jpg,Pierre_Png,98,71,73,73,/dataset/YouTubeFaces/frame_images_DB/Viara_Vike-Freiberga/0/0.1242.jpg,Viara_Vike-Freiberga,0,M,F,#81654F,#81654F
169,113,69,69,/dataset/YouTubeFaces/frame_images_DB/Chadha_Gurinder/5/5.571.jpg,Chadha_Gurinder,203,78,88,88,/dataset/YouTubeFaces/frame_images_DB/Zahir_Shah/0/0.5366.jpg,Zahir_Shah,0,F,M,#6F503C,#6F503C
213,147,152,152,/dataset/YouTubeFaces/frame_images_DB/Carolina_Kluft/0/0.263.jpg,Carolina_Kluft,325,130,115,115,/dataset/YouTubeFaces/frame_images_DB/Richard_Lugar/0/0.1195.jpg,Richard_Lugar,0,F,M,#6F503C,#6F503C
288,124,77,77,/dataset/YouTubeFaces/frame_images_DB/Kemal_Dervis/1/1.1308.jpg,Kemal_Dervis,173,83,57,57,/dataset/YouTubeFaces/frame_images_DB/Saied_Hadi_al_Mudarissi/2/2.21.jpg,Saied_Hadi_al_Mudarissi,0,M,M,#6F503C,#81654F
155,66,57,57,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Regan/3/3.2161.jpg,Elizabeth_Regan,142,60,51,51,/dataset/YouTubeFaces/frame_images_DB/James_Cunningham/4/4.674.jpg,James_Cunningham,0,F,M,#BEA07E,#81654F
222,130,139,139,/dataset/YouTubeFaces/frame_images_DB/Ingrid_Betancourt/5/5.260.jpg,Ingrid_Betancourt,188,89,131,131,/dataset/YouTubeFaces/frame_images_DB/Roberto_Benigni/5/5.1774.jpg,Roberto_Benigni,0,F,M,#9D7A54,#513B2E
260,110,128,128,/dataset/YouTubeFaces/frame_images_DB/Dalai_Lama/0/0.3282.jpg,Dalai_Lama,146,72,44,44,/dataset/YouTubeFaces/frame_images_DB/Ernest_Hollings/1/1.945.jpg,Ernest_Hollings,0,M,M,#6F503C,#9D7A54
136,93,59,59,/dataset/YouTubeFaces/frame_images_DB/Larry_Donald/0/0.113.jpg,Larry_Donald,291,142,109,109,/dataset/YouTubeFaces/frame_images_DB/Marina_Silva/5/5.1404.jpg,Marina_Silva,0,M,F,#6F503C,#6F503C
273,124,59,59,/dataset/YouTubeFaces/frame_images_DB/Luis_Fonsi/2/2.2445.jpg,Luis_Fonsi,334,151,154,154,/dataset/YouTubeFaces/frame_images_DB/Phil_Gramm/5/5.702.jpg,Phil_Gramm,0,M,M,#81654F,#6F503C
83,105,67,67,/dataset/YouTubeFaces/frame_images_DB/Celine_Dion/3/3.215.jpg,Celine_Dion,200,126,120,120,/dataset/YouTubeFaces/frame_images_DB/Luca_Cordero_di_Montezemolo/5/5.1674.jpg,Luca_Cordero_di_Montezemolo,0,F,M,#E7C1B8,#9D7A54
269,135,132,132,/dataset/YouTubeFaces/frame_images_DB/Li_Zhaoxing/3/3.39.jpg,Li_Zhaoxing,179,107,48,48,/dataset/YouTubeFaces/frame_images_DB/Luis_Ernesto_Derbez_Bautista/5/5.3523.jpg,Luis_Ernesto_Derbez_Bautista,0,M,M,#BEA07E,#373028
161,102,73,73,/dataset/YouTubeFaces/frame_images_DB/Prince_Philippe/2/2.347.jpg,Prince_Philippe,162,102,94,94,/dataset/YouTubeFaces/frame_images_DB/Zoran_Djindjic/0/0.1851.jpg,Zoran_Djindjic,0,M,M,#6F503C,#81654F
124,52,49,49,/dataset/YouTubeFaces/frame_images_DB/James_Carville/0/0.1572.jpg,James_Carville,147,59,43,43,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/4/4.360.jpg,William_McDonough,0,M,M,#81654F,#6F503C
217,141,148,148,/dataset/YouTubeFaces/frame_images_DB/David_Caruso/4/4.148.jpg,David_Caruso,245,89,67,67,/dataset/YouTubeFaces/frame_images_DB/Leslie_Moonves/4/4.278.jpg,Leslie_Moonves,0,M,M,#6F503C,#E7C1B8
206,130,120,120,/dataset/YouTubeFaces/frame_images_DB/Pat_Summitt/5/5.1266.jpg,Pat_Summitt,177,78,27,27,/dataset/YouTubeFaces/frame_images_DB/Randall_Terry/1/1.1057.jpg,Randall_Terry,0,F,M,#81654F,#BEA07E
209,78,77,77,/dataset/YouTubeFaces/frame_images_DB/Takeo_Fukui/0/0.513.jpg,Takeo_Fukui,241,67,70,70,/dataset/YouTubeFaces/frame_images_DB/Wayne_Brady/0/0.671.jpg,Wayne_Brady,0,M,M,#9D7A54,#6F503C
150,83,45,45,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/2/2.2117.jpg,Eve_Ensler,255,127,129,129,/dataset/YouTubeFaces/frame_images_DB/Garry_Kasparov/3/3.1399.jpg,Garry_Kasparov,0,F,M,#81654F,#6F503C
164,98,60,60,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Shue/2/2.961.jpg,Elizabeth_Shue,166,83,91,91,/dataset/YouTubeFaces/frame_images_DB/Salma_Hayek/0/0.1599.jpg,Salma_Hayek,0,F,F,#81654F,#6F503C
183,92,80,80,/dataset/YouTubeFaces/frame_images_DB/Andrew_Wetzler/1/1.2902.jpg,Andrew_Wetzler,232,90,125,125,/dataset/YouTubeFaces/frame_images_DB/Wen_Jiabao/3/3.346.jpg,Wen_Jiabao,0,M,M,#6F503C,#9D7A54
179,100,122,122,/dataset/YouTubeFaces/frame_images_DB/Jack_Osbourne/0/0.945.jpg,Jack_Osbourne,175,121,102,102,/dataset/YouTubeFaces/frame_images_DB/Jack_Valenti/2/2.557.jpg,Jack_Valenti,0,M,M,#6F503C,#9D7A54
259,80,80,80,/dataset/YouTubeFaces/frame_images_DB/Celso_Lafer/1/1.42.jpg,Celso_Lafer,193,114,96,96,/dataset/YouTubeFaces/frame_images_DB/Chris_Moore/5/5.693.jpg,Chris_Moore,0,M,M,#9D7A54,#6F503C
241,179,142,142,/dataset/YouTubeFaces/frame_images_DB/Barry_Switzer/2/2.567.jpg,Barry_Switzer,273,175,106,106,/dataset/YouTubeFaces/frame_images_DB/Chris_Cookson/0/0.1661.jpg,Chris_Cookson,0,M,M,#BEA07E,#81654F
142,79,48,48,/dataset/YouTubeFaces/frame_images_DB/William_Donaldson/1/1.122.jpg,William_Donaldson,150,62,46,46,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/4/4.418.jpg,William_McDonough,0,M,M,#6F503C,#6F503C
172,95,106,106,/dataset/YouTubeFaces/frame_images_DB/Bernard_Kerik/2/2.321.jpg,Bernard_Kerik,204,72,49,49,/dataset/YouTubeFaces/frame_images_DB/Peter_Medgyessy/3/3.50.jpg,Peter_Medgyessy,0,M,M,#81654F,#BEA07E
99,32,57,57,/dataset/YouTubeFaces/frame_images_DB/Kenneth_Carlsen/3/3.2065.jpg,Kenneth_Carlsen,288,149,105,105,/dataset/YouTubeFaces/frame_images_DB/Matt_Anderson/0/0.1121.jpg,Matt_Anderson,0,M,M,#81654F,#6F503C
130,115,60,60,/dataset/YouTubeFaces/frame_images_DB/Caroline_Link/1/1.1112.jpg,Caroline_Link,201,129,126,126,/dataset/YouTubeFaces/frame_images_DB/Clive_Woodward/2/2.28.jpg,Clive_Woodward,0,F,M,#81654F,#9D7A54
137,63,56,56,/dataset/YouTubeFaces/frame_images_DB/Uzi_Landau/5/5.1696.jpg,Uzi_Landau,161,107,86,86,/dataset/YouTubeFaces/frame_images_DB/Vicente_Fernandez/1/1.614.jpg,Vicente_Fernandez,0,M,M,#81654F,#81654F
305,100,88,88,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/5/5.667.jpg,Gabi_Zimmer,199,131,108,108,/dataset/YouTubeFaces/frame_images_DB/Marcella_Anderson/0/0.819.jpg,Marcella_Anderson,0,F,F,#9D7A54,#BEA07E
56,43,27,27,/dataset/YouTubeFaces/frame_images_DB/Felicity_Huffman/3/3.1128.jpg,Felicity_Huffman,161,68,44,44,/dataset/YouTubeFaces/frame_images_DB/Oxana_Fedorova/2/2.681.jpg,Oxana_Fedorova,0,F,F,#BEA07E,#BEA07E
151,63,45,45,/dataset/YouTubeFaces/frame_images_DB/Angela_Mascia-Frye/3/3.459.jpg,Angela_Mascia-Frye,160,42,31,31,/dataset/YouTubeFaces/frame_images_DB/Saddam_Hussein/5/5.1071.jpg,Saddam_Hussein,0,F,M,#81654F,#9D7A54
151,53,36,36,/dataset/YouTubeFaces/frame_images_DB/Eric_Shinseki/4/4.241.jpg,Eric_Shinseki,154,111,76,76,/dataset/YouTubeFaces/frame_images_DB/Fernando_Valenzuela/0/0.768.jpg,Fernando_Valenzuela,0,M,M,#E7C1B8,#6F503C
219,118,162,162,/dataset/YouTubeFaces/frame_images_DB/Abdullah/1/1.1640.jpg,Abdullah,96,112,52,52,/dataset/YouTubeFaces/frame_images_DB/Harrison_Ford/5/5.599.jpg,Harrison_Ford,0,M,M,#6F503C,#9D7A54
182,144,118,118,/dataset/YouTubeFaces/frame_images_DB/James_Sensenbrenner/0/0.684.jpg,James_Sensenbrenner,146,53,41,41,/dataset/YouTubeFaces/frame_images_DB/Robin_McLaurin_Williams/2/2.59.jpg,Robin_McLaurin_Williams,0,M,M,#6F503C,#E7C1B8
162,183,102,102,/dataset/YouTubeFaces/frame_images_DB/Jan_Ullrich/4/4.4768.jpg,Jan_Ullrich,213,163,129,129,/dataset/YouTubeFaces/frame_images_DB/Maria_Bello/2/2.784.jpg,Maria_Bello,0,M,F,#513B2E,#81654F
138,133,49,49,/dataset/YouTubeFaces/frame_images_DB/Jane_Krakowski/0/0.798.jpg,Jane_Krakowski,126,115,83,83,/dataset/YouTubeFaces/frame_images_DB/Luis_Guzman/4/4.518.jpg,Luis_Guzman,0,F,M,#81654F,#6F503C
160,107,103,103,/dataset/YouTubeFaces/frame_images_DB/Enrique_Bolanos/4/4.560.jpg,Enrique_Bolanos,167,86,57,57,/dataset/YouTubeFaces/frame_images_DB/Linda_Sanchez/4/4.456.jpg,Linda_Sanchez,0,M,F,#81654F,#81654F
170,87,78,78,/dataset/YouTubeFaces/frame_images_DB/Fatmir_Limaj/3/3.1724.jpg,Fatmir_Limaj,188,102,106,106,/dataset/YouTubeFaces/frame_images_DB/Gary_Barnett/1/1.416.jpg,Gary_Barnett,0,M,M,#81654F,#513B2E
185,65,54,54,/dataset/YouTubeFaces/frame_images_DB/Chris_Rock/0/0.76.jpg,Chris_Rock,190,116,107,107,/dataset/YouTubeFaces/frame_images_DB/Lisa_Ling/0/0.167.jpg,Lisa_Ling,0,M,F,#6F503C,#9D7A54
228,164,196,196,/dataset/YouTubeFaces/frame_images_DB/Laura_Hernandez/0/0.1061.jpg,Laura_Hernandez,196,102,96,96,/dataset/YouTubeFaces/frame_images_DB/Victor_Garber/0/0.554.jpg,Victor_Garber,0,F,M,#81654F,#513B2E
223,105,96,96,/dataset/YouTubeFaces/frame_images_DB/Emmy_Rossum/4/4.917.jpg,Emmy_Rossum,150,84,87,87,/dataset/YouTubeFaces/frame_images_DB/Lou_Lang/0/0.498.jpg,Lou_Lang,0,F,M,#9D7A54,#81654F
182,84,72,72,/dataset/YouTubeFaces/frame_images_DB/Carol_Burnett/3/3.1066.jpg,Carol_Burnett,250,124,102,102,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/1/1.380.jpg,Massoud_Barzani,0,F,M,#81654F,#81654F
152,83,100,100,/dataset/YouTubeFaces/frame_images_DB/Cheryl_Ford/1/1.2660.jpg,Cheryl_Ford,200,72,52,52,/dataset/YouTubeFaces/frame_images_DB/Felix_Sanchez/5/5.6910.jpg,Felix_Sanchez,0,F,M,#6F503C,#81654F
170,67,64,64,/dataset/YouTubeFaces/frame_images_DB/Barry_Williams/2/2.270.jpg,Barry_Williams,202,124,75,75,/dataset/YouTubeFaces/frame_images_DB/Daniel_Scioli/1/1.34.jpg,Daniel_Scioli,0,M,M,#81654F,#6F503C
236,65,45,45,/dataset/YouTubeFaces/frame_images_DB/Barry_Diller/2/2.1611.jpg,Barry_Diller,210,101,98,98,/dataset/YouTubeFaces/frame_images_DB/Keira_Knightley/3/3.1055.jpg,Keira_Knightley,0,M,F,#9D7A54,#6F503C
214,111,70,70,/dataset/YouTubeFaces/frame_images_DB/Marquier_Montano_Contreras/5/5.49.jpg,Marquier_Montano_Contreras,107,119,53,53,/dataset/YouTubeFaces/frame_images_DB/Vinnie_Jones/4/4.1552.jpg,Vinnie_Jones,0,M,M,#BEA07E,#6F503C
254,90,46,46,/dataset/YouTubeFaces/frame_images_DB/Mario_Kreutzberger/2/2.98.jpg,Mario_Kreutzberger,267,114,133,133,/dataset/YouTubeFaces/frame_images_DB/Queen_Noor/1/1.273.jpg,Queen_Noor,0,M,F,#81654F,#6F503C
251,112,92,92,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/0/0.1699.jpg,Eve_Ensler,215,72,107,107,/dataset/YouTubeFaces/frame_images_DB/Saeed_Mortazavi/5/5.3026.jpg,Saeed_Mortazavi,0,F,M,#9D7A54,#81654F
253,108,80,80,/dataset/YouTubeFaces/frame_images_DB/Katie_Smith/3/3.321.jpg,Katie_Smith,292,97,137,137,/dataset/YouTubeFaces/frame_images_DB/Talisa_Soto/3/3.2094.jpg,Talisa_Soto,0,F,F,#81654F,#513B2E
245,127,82,82,/dataset/YouTubeFaces/frame_images_DB/Kim_Gandy/4/4.288.jpg,Kim_Gandy,338,184,169,169,/dataset/YouTubeFaces/frame_images_DB/Laura_Bush/4/4.1292.jpg,Laura_Bush,0,F,F,#81654F,#9D7A54
189,83,60,60,/dataset/YouTubeFaces/frame_images_DB/Celine_Dion/0/0.491.jpg,Celine_Dion,212,124,133,133,/dataset/YouTubeFaces/frame_images_DB/Raja_Zafar-ul-Haq/2/2.989.jpg,Raja_Zafar-ul-Haq,0,F,M,#9D7A54,#81654F
175,89,75,75,/dataset/YouTubeFaces/frame_images_DB/Ali_Mohammed_Maher/1/1.396.jpg,Ali_Mohammed_Maher,162,84,75,75,/dataset/YouTubeFaces/frame_images_DB/Kathryn_Morris/1/1.2451.jpg,Kathryn_Morris,0,M,F,#6F503C,#9D7A54
161,82,50,50,/dataset/YouTubeFaces/frame_images_DB/Elvis_Stojko/5/5.8116.jpg,Elvis_Stojko,247,114,59,59,/dataset/YouTubeFaces/frame_images_DB/Richard_Lennon/4/4.3006.jpg,Richard_Lennon,0,M,M,#6F503C,#9D7A54
108,105,76,76,/dataset/YouTubeFaces/frame_images_DB/Catherine_Bell/0/0.206.jpg,Catherine_Bell,226,112,113,113,/dataset/YouTubeFaces/frame_images_DB/George_W_Bush/2/2.1291.jpg,George_W_Bush,0,F,M,#81654F,#81654F
110,71,83,83,/dataset/YouTubeFaces/frame_images_DB/Recep_Tayyip_Erdogan/2/2.20.jpg,Recep_Tayyip_Erdogan,158,75,59,59,/dataset/YouTubeFaces/frame_images_DB/Teresa_Heinz_Kerry/0/0.1426.jpg,Teresa_Heinz_Kerry,0,M,F,#6F503C,#9D7A54
149,62,48,48,/dataset/YouTubeFaces/frame_images_DB/Caroline_Kennedy/0/0.927.jpg,Caroline_Kennedy,282,135,141,141,/dataset/YouTubeFaces/frame_images_DB/Jane_Pauley/3/3.1074.jpg,Jane_Pauley,0,F,F,#9D7A54,#6F503C
141,75,89,89,/dataset/YouTubeFaces/frame_images_DB/Natasha_Henstridge/1/1.2671.jpg,Natasha_Henstridge,262,123,106,106,/dataset/YouTubeFaces/frame_images_DB/Timothy_Wirth/4/4.82.jpg,Timothy_Wirth,0,F,M,#6F503C,#81654F
127,92,115,115,/dataset/YouTubeFaces/frame_images_DB/Clint_Howard/1/1.252.jpg,Clint_Howard,244,107,131,131,/dataset/YouTubeFaces/frame_images_DB/Thabo_Mbeki/5/5.1972.jpg,Thabo_Mbeki,0,M,M,#513B2E,#6F503C
156,90,60,60,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Sarkozy/3/3.754.jpg,Nicolas_Sarkozy,233,117,132,132,/dataset/YouTubeFaces/frame_images_DB/Yukio_Hatoyama/3/3.536.jpg,Yukio_Hatoyama,0,M,M,#9D7A54,#9D7A54
229,107,121,121,/dataset/YouTubeFaces/frame_images_DB/Charlie_Zaa/2/2.2246.jpg,Charlie_Zaa,146,86,70,70,/dataset/YouTubeFaces/frame_images_DB/Yashwant_Sinha/5/5.384.jpg,Yashwant_Sinha,0,M,M,#9D7A54,#81654F
84,52,29,29,/dataset/YouTubeFaces/frame_images_DB/Lou_Lang/2/2.986.jpg,Lou_Lang,190,63,57,57,/dataset/YouTubeFaces/frame_images_DB/Philippe_Gagnon/2/2.3948.jpg,Philippe_Gagnon,0,M,M,#81654F,#81654F
135,67,53,53,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/5/5.2330.jpg,Barbara_Bodine,195,46,47,47,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/4/4.185.jpg,Massoud_Barzani,0,F,M,#81654F,#9D7A54
220,83,66,66,/dataset/YouTubeFaces/frame_images_DB/Charlize_Theron/3/3.688.jpg,Charlize_Theron,231,113,143,143,/dataset/YouTubeFaces/frame_images_DB/Gene_Robinson/1/1.3044.jpg,Gene_Robinson,0,F,M,#6F503C,#81654F
252,83,62,62,/dataset/YouTubeFaces/frame_images_DB/Colleen_Atwood/3/3.204.jpg,Colleen_Atwood,237,111,68,68,/dataset/YouTubeFaces/frame_images_DB/Tanya_Holyk/2/2.1113.jpg,Tanya_Holyk,0,F,F,#9D7A54,#6F503C
237,165,162,162,/dataset/YouTubeFaces/frame_images_DB/Aishwarya_Rai/1/1.671.jpg,Aishwarya_Rai,160,69,59,59,/dataset/YouTubeFaces/frame_images_DB/Tina_Brown/5/5.85.jpg,Tina_Brown,0,F,F,#9D7A54,#9D7A54
200,169,109,109,/dataset/YouTubeFaces/frame_images_DB/Gennifer_Flowers/5/5.333.jpg,Gennifer_Flowers,241,107,95,95,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/0/0.1055.jpg,Lauren_Hutton,0,F,F,#BEA07E,#9D7A54
215,115,144,144,/dataset/YouTubeFaces/frame_images_DB/Calista_Flockhart/1/1.255.jpg,Calista_Flockhart,244,96,84,84,/dataset/YouTubeFaces/frame_images_DB/Tavis_Smiley/5/5.451.jpg,Tavis_Smiley,0,F,M,#6F503C,#6F503C
162,89,59,59,/dataset/YouTubeFaces/frame_images_DB/Aleksander_Kwasniewski/1/1.278.jpg,Aleksander_Kwasniewski,149,84,63,63,/dataset/YouTubeFaces/frame_images_DB/Benazir_Bhutto/4/4.261.jpg,Benazir_Bhutto,0,M,F,#BEA07E,#81654F
197,128,49,49,/dataset/YouTubeFaces/frame_images_DB/Andre_Bucher/0/0.838.jpg,Andre_Bucher,324,86,115,115,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/5/5.1316.jpg,Gabi_Zimmer,0,M,F,#6F503C,#9D7A54
247,75,46,46,/dataset/YouTubeFaces/frame_images_DB/Andrea_De_Cruz/4/4.94.jpg,Andrea_De_Cruz,224,86,59,59,/dataset/YouTubeFaces/frame_images_DB/Laurence_Fishburne/4/4.2624.jpg,Laurence_Fishburne,0,F,M,#6F503C,#81654F
173,96,108,108,/dataset/YouTubeFaces/frame_images_DB/Ion_Tiriac/0/0.622.jpg,Ion_Tiriac,215,94,114,114,/dataset/YouTubeFaces/frame_images_DB/Tian_Zhuang_Zhuang/1/1.3803.jpg,Tian_Zhuang_Zhuang,0,M,M,#81654F,#BEA07E
241,156,210,210,/dataset/YouTubeFaces/frame_images_DB/Elgin_Baylor/0/0.2040.jpg,Elgin_Baylor,219,125,87,87,/dataset/YouTubeFaces/frame_images_DB/Ted_Nolan/2/2.246.jpg,Ted_Nolan,0,M,M,#9D7A54,#81654F
200,72,52,52,/dataset/YouTubeFaces/frame_images_DB/Felix_Sanchez/5/5.6910.jpg,Felix_Sanchez,162,111,77,77,/dataset/YouTubeFaces/frame_images_DB/Gerald_Ford/1/1.2206.jpg,Gerald_Ford,0,M,M,#81654F,#9D7A54
132,76,75,75,/dataset/YouTubeFaces/frame_images_DB/Alicia_Silverstone/0/0.1019.jpg,Alicia_Silverstone,190,105,103,103,/dataset/YouTubeFaces/frame_images_DB/Barry_Alvarez/1/1.2741.jpg,Barry_Alvarez,0,F,M,#9D7A54,#6F503C
300,118,68,68,/dataset/YouTubeFaces/frame_images_DB/Abdel_Aziz_Al-Hakim/4/4.1628.jpg,Abdel_Aziz_Al-Hakim,147,76,53,53,/dataset/YouTubeFaces/frame_images_DB/Cherie_Blair/4/4.681.jpg,Cherie_Blair,0,M,F,#E7C1B8,#6F503C
219,164,176,176,/dataset/YouTubeFaces/frame_images_DB/Kim_Jong-Il/0/0.1150.jpg,Kim_Jong-Il,233,81,90,90,/dataset/YouTubeFaces/frame_images_DB/Portia_de_Rossi/2/2.1057.jpg,Portia_de_Rossi,0,M,F,#BEA07E,#BEA07E
299,71,83,83,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/5/5.727.jpg,Carla_Gugino,249,141,56,56,/dataset/YouTubeFaces/frame_images_DB/Martin_Frost/0/0.7507.jpg,Martin_Frost,0,F,M,#6F503C,#6F503C
215,37,29,29,/dataset/YouTubeFaces/frame_images_DB/Erskine_Bowles/1/1.2016.jpg,Erskine_Bowles,289,131,94,94,/dataset/YouTubeFaces/frame_images_DB/Larry_Flynt/0/0.1888.jpg,Larry_Flynt,0,M,M,#6F503C,#81654F
311,160,123,123,/dataset/YouTubeFaces/frame_images_DB/Amy_Brenneman/5/5.51.jpg,Amy_Brenneman,187,154,205,205,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/5/5.452.jpg,Edie_Falco,0,F,F,#81654F,#81654F
153,93,83,83,/dataset/YouTubeFaces/frame_images_DB/Pilar_Montenegro/5/5.241.jpg,Pilar_Montenegro,146,39,31,31,/dataset/YouTubeFaces/frame_images_DB/Tom_Smothers/2/2.1207.jpg,Tom_Smothers,0,F,M,#81654F,#6F503C
166,71,66,66,/dataset/YouTubeFaces/frame_images_DB/Ernesto_Zedillo/1/1.1490.jpg,Ernesto_Zedillo,181,122,65,65,/dataset/YouTubeFaces/frame_images_DB/Sally_Ride/0/0.2395.jpg,Sally_Ride,0,M,F,#81654F,#81654F
175,61,48,48,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/4/4.244.jpg,Alek_Wek,246,117,75,75,/dataset/YouTubeFaces/frame_images_DB/Karin_Viard/3/3.805.jpg,Karin_Viard,0,F,F,#81654F,#81654F
315,146,140,140,/dataset/YouTubeFaces/frame_images_DB/Chadha_Gurinder/2/2.883.jpg,Chadha_Gurinder,302,116,52,52,/dataset/YouTubeFaces/frame_images_DB/Liane_Janda/4/4.839.jpg,Liane_Janda,0,F,F,#9D7A54,#6F503C
156,60,51,51,/dataset/YouTubeFaces/frame_images_DB/Chanda_Rubin/4/4.2516.jpg,Chanda_Rubin,73,89,113,113,/dataset/YouTubeFaces/frame_images_DB/Dale_Earnhardt_Jr/1/1.4683.jpg,Dale_Earnhardt_Jr,0,F,M,#6F503C,#9D7A54
167,87,53,53,/dataset/YouTubeFaces/frame_images_DB/Saied_Hadi_al_Mudarissi/3/3.144.jpg,Saied_Hadi_al_Mudarissi,146,103,38,38,/dataset/YouTubeFaces/frame_images_DB/Wayne_Allard/1/1.8075.jpg,Wayne_Allard,0,M,M,#81654F,#9D7A54
165,60,63,63,/dataset/YouTubeFaces/frame_images_DB/Conrad_Black/4/4.846.jpg,Conrad_Black,202,79,143,143,/dataset/YouTubeFaces/frame_images_DB/Zhang_Ziyi/1/1.1043.jpg,Zhang_Ziyi,0,M,F,#6F503C,#6F503C
161,108,71,71,/dataset/YouTubeFaces/frame_images_DB/Frank_Stallone/1/1.261.jpg,Frank_Stallone,159,97,184,184,/dataset/YouTubeFaces/frame_images_DB/Takashi_Sorimachi/0/0.575.jpg,Takashi_Sorimachi,0,M,M,#6F503C,#9D7A54
158,67,65,65,/dataset/YouTubeFaces/frame_images_DB/Abdullah_Gul/5/5.11.jpg,Abdullah_Gul,116,80,54,54,/dataset/YouTubeFaces/frame_images_DB/Jacqueline_Gold/3/3.422.jpg,Jacqueline_Gold,0,M,F,#81654F,#6F503C
303,93,46,46,/dataset/YouTubeFaces/frame_images_DB/Eric_Staal/1/1.5289.jpg,Eric_Staal,224,162,186,186,/dataset/YouTubeFaces/frame_images_DB/Rodrigo_de_la_Cerna/4/4.571.jpg,Rodrigo_de_la_Cerna,0,M,M,#81654F,#6F503C
221,164,152,152,/dataset/YouTubeFaces/frame_images_DB/Ahmed_Ahmed/0/0.857.jpg,Ahmed_Ahmed,250,100,94,94,/dataset/YouTubeFaces/frame_images_DB/Tom_Ridge/3/3.125.jpg,Tom_Ridge,0,M,M,#6F503C,#81654F
200,107,77,77,/dataset/YouTubeFaces/frame_images_DB/Luiz_Inacio_Lula_da_Silva/2/2.985.jpg,Luiz_Inacio_Lula_da_Silva,216,92,52,52,/dataset/YouTubeFaces/frame_images_DB/Pete_Carroll/1/1.709.jpg,Pete_Carroll,0,M,M,#6F503C,#513B2E
217,119,131,131,/dataset/YouTubeFaces/frame_images_DB/Eric_Shinseki/3/3.602.jpg,Eric_Shinseki,153,105,80,80,/dataset/YouTubeFaces/frame_images_DB/Fernando_Valenzuela/0/0.818.jpg,Fernando_Valenzuela,0,M,M,#81654F,#6F503C
258,97,78,78,/dataset/YouTubeFaces/frame_images_DB/Carolina_Barco/4/4.801.jpg,Carolina_Barco,275,101,78,78,/dataset/YouTubeFaces/frame_images_DB/James_Traficant/2/2.41.jpg,James_Traficant,0,F,M,#BEA07E,#6F503C
144,95,91,91,/dataset/YouTubeFaces/frame_images_DB/Alan_Dershowitz/1/1.335.jpg,Alan_Dershowitz,191,103,94,94,/dataset/YouTubeFaces/frame_images_DB/Elvis_Costello/5/5.318.jpg,Elvis_Costello,0,M,M,#6F503C,#9D7A54
179,96,105,105,/dataset/YouTubeFaces/frame_images_DB/Li_Ka-shing/0/0.1435.jpg,Li_Ka-shing,250,127,92,92,/dataset/YouTubeFaces/frame_images_DB/Peter_Gilmour/2/2.1764.jpg,Peter_Gilmour,0,M,M,#81654F,#E7C1B8
230,77,139,139,/dataset/YouTubeFaces/frame_images_DB/Erin_Hershey_Presley/1/1.334.jpg,Erin_Hershey_Presley,213,151,158,158,/dataset/YouTubeFaces/frame_images_DB/Farouk_Kaddoumi/1/1.3196.jpg,Farouk_Kaddoumi,0,F,M,#9D7A54,#9D7A54
119,97,52,52,/dataset/YouTubeFaces/frame_images_DB/Daniel_Radcliffe/0/0.1104.jpg,Daniel_Radcliffe,128,108,83,83,/dataset/YouTubeFaces/frame_images_DB/Tim_Salmon/0/0.6125.jpg,Tim_Salmon,0,M,M,#6F503C,#E7C1B8
